session_id,user_id,session_start,session_end,traffic_source,campaign_name,device_type,browser,operating_system,landing_page
S1250,U5835,2026-05-21 15:22:56,2026-05-21 15:28:56,Direct,Enjoy,Desktop,Chrome,Windows,/home
S1251,U12294,2026-05-20 12:08:25,2026-05-20 12:36:25,Google Ads,Prepare,Mobile,Firefox,MacOS,/home
S1252,U7377,2026-05-22 03:25:23,2026-05-22 04:00:23,Instagram,Use,Tablet,Chrome,MacOS,/home
S1253,U19249,2026-05-22 16:35:03,2026-05-22 16:54:03,Google Ads,Own,Tablet,Firefox,iOS,/products
S1254,U8111,2026-05-18 23:50:05,2026-05-19 00:20:05,Facebook,Information,Mobile,Firefox,Android,/offers
S1255,U5336,2026-05-18 17:50:05,2026-05-18 18:23:05,Email,Reflect,Desktop,Firefox,MacOS,/offers
S1256,U1219,2026-05-23 18:52:33,2026-05-23 19:24:33,Google Ads,Skin,Mobile,Firefox,Windows,/products
S1257,U9637,2026-05-22 20:27:24,2026-05-22 20:34:24,Email,Appear,Mobile,Firefox,MacOS,/home
S1258,U17965,2026-05-20 14:42:21,2026-05-20 15:03:21,Direct,Laugh,Desktop,Safari,Windows,/offers
S1259,U10311,2026-05-20 21:45:43,2026-05-20 21:48:43,Instagram,Fall,Mobile,Safari,iOS,/home
S1260,U15816,2026-05-19 15:02:14,2026-05-19 15:42:14,Direct,About,Desktop,Safari,Windows,/home
S1261,U18925,2026-05-19 12:34:49,2026-05-19 12:56:49,Email,Season,Mobile,Firefox,Android,/home
S1262,U7626,2026-05-20 23:34:20,2026-05-21 00:13:20,Email,Money,Mobile,Firefox,iOS,/products
S1263,U904,2026-05-22 06:57:10,2026-05-22 07:00:10,Instagram,Year,Tablet,Safari,Windows,/products
S1264,U6525,2026-05-22 02:55:15,2026-05-22 03:32:15,Email,Million,Desktop,Safari,Windows,/products
S1265,U7714,2026-05-19 07:12:21,2026-05-19 07:33:21,Instagram,Several,Mobile,Chrome,Windows,/offers
S1266,U12400,2026-05-24 07:37:08,2026-05-24 08:12:08,Google Ads,Official,Desktop,Safari,Windows,/offers
S1267,U9968,2026-05-18 16:18:27,2026-05-18 16:43:27,Google Ads,Police,Mobile,Safari,iOS,/products
S1268,U4619,2026-05-18 11:36:01,2026-05-18 11:48:01,Email,Glass,Mobile,Edge,Android,/home
S1269,U24559,2026-05-19 12:01:08,2026-05-19 12:23:08,Organic,Or,Desktop,Chrome,Windows,/products
S1270,U18609,2026-05-19 14:06:28,2026-05-19 14:08:28,Google Ads,What,Desktop,Chrome,Android,/home
S1271,U16839,2026-05-19 16:12:28,2026-05-19 16:32:28,Facebook,Quite,Tablet,Chrome,iOS,/offers
S1272,U20562,2026-05-21 21:35:43,2026-05-21 22:15:43,Email,Common,Desktop,Safari,iOS,/offers
S1273,U7563,2026-05-22 04:03:52,2026-05-22 04:05:52,Organic,Accept,Tablet,Safari,MacOS,/offers
S1274,U2338,2026-05-21 18:33:17,2026-05-21 19:13:17,Direct,Mrs,Desktop,Chrome,Windows,/offers
S1275,U7388,2026-05-21 21:39:11,2026-05-21 22:03:11,Google Ads,Just,Mobile,Chrome,MacOS,/products
S1276,U22161,2026-05-24 03:24:09,2026-05-24 03:31:09,Instagram,Talk,Tablet,Chrome,Android,/home
S1277,U22152,2026-05-18 16:05:54,2026-05-18 16:45:54,Google Ads,Attention,Mobile,Firefox,Android,/offers
S1278,U3832,2026-05-24 01:15:16,2026-05-24 01:35:16,Email,Population,Desktop,Chrome,MacOS,/offers
S1279,U8871,2026-05-20 20:07:22,2026-05-20 20:24:22,Google Ads,Education,Tablet,Edge,iOS,/products
S1280,U7907,2026-05-19 03:21:29,2026-05-19 03:46:29,Instagram,Control,Desktop,Safari,Windows,/offers
S1281,U10512,2026-05-20 19:13:52,2026-05-20 19:34:52,Email,Cause,Desktop,Chrome,iOS,/products
S1282,U15440,2026-05-22 03:26:48,2026-05-22 03:58:48,Google Ads,Hear,Tablet,Firefox,Windows,/home
S1283,U5118,2026-05-20 05:44:58,2026-05-20 05:56:58,Email,Them,Desktop,Firefox,Android,/products
S1284,U8293,2026-05-21 16:18:43,2026-05-21 16:52:43,Organic,Computer,Desktop,Edge,MacOS,/home
S1285,U19216,2026-05-22 04:14:59,2026-05-22 04:54:59,Email,Development,Desktop,Edge,iOS,/home
S1286,U19629,2026-05-21 08:14:57,2026-05-21 08:34:57,Google Ads,Society,Mobile,Chrome,Windows,/products
S1287,U10149,2026-05-22 21:26:57,2026-05-22 21:59:57,Organic,Air,Desktop,Edge,Windows,/products
S1288,U14893,2026-05-22 10:35:18,2026-05-22 10:53:18,Google Ads,Military,Tablet,Safari,MacOS,/offers
S1289,U11661,2026-05-21 13:27:30,2026-05-21 13:48:30,Organic,Special,Tablet,Edge,MacOS,/products
S1290,U12323,2026-05-23 07:08:35,2026-05-23 07:41:35,Organic,Industry,Desktop,Safari,Android,/offers
S1291,U15201,2026-05-20 05:23:46,2026-05-20 05:24:46,Facebook,Effect,Mobile,Chrome,Android,/home
S1292,U6174,2026-05-20 00:43:09,2026-05-20 01:16:09,Instagram,Interview,Tablet,Firefox,iOS,/products
S1293,U18485,2026-05-19 11:19:07,2026-05-19 11:44:07,Instagram,Remain,Tablet,Edge,Windows,/offers
S1294,U8099,2026-05-21 15:12:21,2026-05-21 15:14:21,Instagram,Eight,Mobile,Chrome,iOS,/products
S1295,U24215,2026-05-21 11:00:18,2026-05-21 11:07:18,Instagram,Positive,Mobile,Firefox,MacOS,/products
S1296,U835,2026-05-21 10:27:14,2026-05-21 10:50:14,Google Ads,College,Desktop,Safari,iOS,/products
S1297,U5252,2026-05-19 05:13:49,2026-05-19 05:14:49,Instagram,Realize,Mobile,Chrome,Windows,/home
S1298,U23487,2026-05-24 10:53:05,2026-05-24 11:22:05,Direct,Available,Mobile,Firefox,MacOS,/home
S1299,U1465,2026-05-22 01:48:19,2026-05-22 02:18:19,Facebook,Trade,Desktop,Chrome,Windows,/offers
S1300,U23555,2026-05-19 21:23:45,2026-05-19 22:01:45,Google Ads,Office,Mobile,Firefox,iOS,/home
S1301,U23318,2026-05-23 09:51:43,2026-05-23 09:52:43,Email,Us,Tablet,Safari,Android,/products
S1302,U15752,2026-05-23 07:40:57,2026-05-23 08:14:57,Email,Fish,Tablet,Firefox,Android,/home
S1303,U19482,2026-05-20 15:12:19,2026-05-20 15:18:19,Email,Part,Tablet,Edge,Android,/home
S1304,U8101,2026-05-24 03:32:32,2026-05-24 04:08:32,Email,Natural,Tablet,Firefox,Android,/products
S1305,U7998,2026-05-21 22:57:25,2026-05-21 23:19:25,Instagram,Finally,Desktop,Safari,Windows,/products
S1306,U20428,2026-05-19 19:32:55,2026-05-19 19:45:55,Google Ads,Scientist,Desktop,Edge,Windows,/products
S1307,U23730,2026-05-22 18:39:03,2026-05-22 18:41:03,Email,Dream,Desktop,Chrome,Windows,/home
S1308,U7819,2026-05-23 11:09:24,2026-05-23 11:49:24,Organic,East,Tablet,Safari,MacOS,/products
S1309,U13674,2026-05-23 19:14:07,2026-05-23 19:42:07,Facebook,Radio,Desktop,Chrome,Android,/offers
S1310,U11348,2026-05-22 07:38:46,2026-05-22 07:59:46,Email,Body,Tablet,Chrome,MacOS,/home
S1311,U15393,2026-05-24 00:01:16,2026-05-24 00:23:16,Direct,Weight,Desktop,Chrome,Android,/offers
S1312,U1650,2026-05-19 13:54:29,2026-05-19 14:10:29,Instagram,Maybe,Tablet,Safari,MacOS,/products
S1313,U10857,2026-05-19 18:10:38,2026-05-19 18:24:38,Organic,Mouth,Mobile,Safari,iOS,/products
S1314,U18662,2026-05-20 00:48:09,2026-05-20 01:07:09,Email,Hair,Mobile,Firefox,Windows,/offers
S1315,U19010,2026-05-20 23:37:51,2026-05-20 23:49:51,Organic,Great,Tablet,Firefox,Windows,/products
S1316,U1175,2026-05-21 22:53:09,2026-05-21 23:13:09,Facebook,Small,Mobile,Safari,Windows,/home
S1317,U7771,2026-05-23 02:01:44,2026-05-23 02:10:44,Instagram,Serve,Desktop,Edge,MacOS,/products
S1318,U14660,2026-05-20 02:29:22,2026-05-20 03:01:22,Organic,Return,Desktop,Firefox,iOS,/offers
S1319,U6970,2026-05-22 14:38:19,2026-05-22 15:16:19,Direct,Born,Mobile,Safari,MacOS,/home
S1320,U8308,2026-05-21 10:55:47,2026-05-21 11:09:47,Google Ads,Memory,Desktop,Chrome,iOS,/offers
S1321,U19682,2026-05-21 21:21:22,2026-05-21 21:53:22,Google Ads,Tough,Mobile,Chrome,iOS,/offers
S1322,U18535,2026-05-24 01:45:48,2026-05-24 02:02:48,Google Ads,First,Mobile,Edge,MacOS,/home
S1323,U6679,2026-05-20 10:03:04,2026-05-20 10:05:04,Facebook,Chair,Tablet,Chrome,MacOS,/products
S1324,U23939,2026-05-18 20:38:48,2026-05-18 21:13:48,Email,Have,Mobile,Edge,iOS,/products
S1325,U19896,2026-05-22 07:42:31,2026-05-22 08:04:31,Direct,Provide,Tablet,Chrome,iOS,/products
S1326,U15423,2026-05-23 02:43:38,2026-05-23 02:55:38,Direct,Suddenly,Desktop,Safari,Windows,/offers
S1327,U10589,2026-05-23 23:34:17,2026-05-23 23:57:17,Email,Whether,Desktop,Edge,iOS,/products
S1328,U391,2026-05-21 15:36:57,2026-05-21 15:48:57,Organic,Policy,Tablet,Edge,Android,/home
S1329,U24802,2026-05-22 09:31:05,2026-05-22 09:56:05,Instagram,Drive,Desktop,Safari,iOS,/offers
S1330,U2711,2026-05-21 13:25:12,2026-05-21 13:56:12,Google Ads,Special,Mobile,Safari,MacOS,/home
S1331,U17516,2026-05-19 04:24:38,2026-05-19 04:28:38,Google Ads,History,Mobile,Edge,iOS,/home
S1332,U24712,2026-05-19 09:03:56,2026-05-19 09:42:56,Facebook,Someone,Mobile,Chrome,MacOS,/home
S1333,U13458,2026-05-20 04:10:15,2026-05-20 04:40:15,Google Ads,Pressure,Tablet,Chrome,iOS,/products
S1334,U20618,2026-05-23 23:56:00,2026-05-24 00:28:00,Direct,Meet,Mobile,Safari,iOS,/products
S1335,U19754,2026-05-21 23:48:12,2026-05-22 00:27:12,Facebook,Deep,Mobile,Chrome,iOS,/home
S1336,U20226,2026-05-20 04:55:17,2026-05-20 05:10:17,Direct,Indicate,Mobile,Chrome,iOS,/offers
S1337,U11209,2026-05-20 04:21:19,2026-05-20 04:22:19,Facebook,Rather,Desktop,Edge,Android,/offers
S1338,U23663,2026-05-24 07:33:26,2026-05-24 08:06:26,Email,Once,Mobile,Safari,iOS,/products
S1339,U22009,2026-05-22 07:36:41,2026-05-22 07:53:41,Organic,Difference,Desktop,Firefox,Android,/home
S1340,U4978,2026-05-23 08:30:50,2026-05-23 08:49:50,Google Ads,About,Desktop,Chrome,iOS,/home
S1341,U4097,2026-05-18 18:45:02,2026-05-18 19:25:02,Google Ads,Its,Desktop,Firefox,MacOS,/products
S1342,U1150,2026-05-21 20:50:34,2026-05-21 21:15:34,Email,Want,Mobile,Firefox,MacOS,/home
S1343,U13584,2026-05-20 12:30:09,2026-05-20 12:31:09,Instagram,East,Mobile,Edge,Android,/products
S1344,U9401,2026-05-21 13:21:38,2026-05-21 13:45:38,Instagram,Herself,Desktop,Edge,Windows,/offers
S1345,U2940,2026-05-20 03:35:32,2026-05-20 04:15:32,Email,Pressure,Tablet,Firefox,Windows,/products
S1346,U13414,2026-05-22 13:49:26,2026-05-22 14:12:26,Facebook,Claim,Desktop,Safari,MacOS,/offers
S1347,U10768,2026-05-19 18:57:48,2026-05-19 19:25:48,Google Ads,Moment,Tablet,Chrome,Windows,/products
S1348,U4244,2026-05-19 10:48:50,2026-05-19 10:49:50,Direct,Tell,Tablet,Chrome,Windows,/home
S1349,U17720,2026-05-22 21:21:53,2026-05-22 21:22:53,Google Ads,Answer,Desktop,Chrome,iOS,/products
S1350,U2528,2026-05-23 22:22:53,2026-05-23 22:27:53,Email,Wrong,Desktop,Safari,MacOS,/home
S1351,U23933,2026-05-20 21:19:31,2026-05-20 21:54:31,Facebook,Environmental,Desktop,Edge,Windows,/offers
S1352,U7,2026-05-18 12:49:20,2026-05-18 13:29:20,Google Ads,Impact,Tablet,Chrome,MacOS,/home
S1353,U12333,2026-05-20 21:10:35,2026-05-20 21:29:35,Direct,But,Tablet,Edge,Android,/offers
S1354,U15535,2026-05-19 09:52:37,2026-05-19 10:25:37,Google Ads,Set,Tablet,Edge,MacOS,/products
S1355,U7659,2026-05-21 16:11:35,2026-05-21 16:30:35,Instagram,Possible,Mobile,Firefox,MacOS,/offers
S1356,U5177,2026-05-18 14:43:21,2026-05-18 14:56:21,Email,Human,Mobile,Firefox,Windows,/products
S1357,U22539,2026-05-19 21:33:07,2026-05-19 21:38:07,Facebook,Short,Mobile,Edge,iOS,/products
S1358,U17569,2026-05-23 14:33:36,2026-05-23 14:58:36,Organic,Will,Tablet,Edge,Android,/home
S1359,U9468,2026-05-22 19:55:02,2026-05-22 20:17:02,Organic,Next,Desktop,Chrome,Android,/home
S1360,U16071,2026-05-22 13:02:39,2026-05-22 13:42:39,Email,Point,Desktop,Firefox,iOS,/home
S1361,U19663,2026-05-23 09:26:14,2026-05-23 09:41:14,Facebook,Fast,Tablet,Chrome,iOS,/products
S1362,U2304,2026-05-23 18:26:31,2026-05-23 18:27:31,Email,From,Mobile,Chrome,MacOS,/offers
S1363,U13821,2026-05-23 21:46:07,2026-05-23 21:54:07,Organic,Organization,Desktop,Safari,iOS,/products
S1364,U14953,2026-05-19 17:43:41,2026-05-19 18:09:41,Google Ads,Low,Tablet,Edge,Android,/offers
S1365,U21331,2026-05-22 22:45:31,2026-05-22 22:56:31,Organic,Without,Mobile,Chrome,Android,/home
S1366,U24428,2026-05-22 04:02:25,2026-05-22 04:11:25,Instagram,Popular,Tablet,Firefox,Windows,/offers
S1367,U22586,2026-05-20 13:01:05,2026-05-20 13:06:05,Organic,Fall,Desktop,Safari,iOS,/products
S1368,U2953,2026-05-21 11:25:28,2026-05-21 12:05:28,Google Ads,Significant,Mobile,Safari,Android,/products
S1369,U9239,2026-05-20 14:06:19,2026-05-20 14:25:19,Instagram,Study,Tablet,Chrome,Android,/home
S1370,U12213,2026-05-20 16:07:47,2026-05-20 16:46:47,Email,Describe,Desktop,Edge,Windows,/offers
S1371,U16442,2026-05-18 22:22:16,2026-05-18 22:52:16,Google Ads,Traditional,Tablet,Safari,Windows,/products
S1372,U16794,2026-05-23 17:09:45,2026-05-23 17:43:45,Email,Decide,Desktop,Safari,iOS,/products
S1373,U17781,2026-05-22 05:53:08,2026-05-22 05:55:08,Organic,Rock,Mobile,Safari,MacOS,/offers
S1374,U9467,2026-05-18 12:14:13,2026-05-18 12:41:13,Email,Thank,Tablet,Safari,Android,/products
S1375,U3896,2026-05-22 19:12:26,2026-05-22 19:49:26,Instagram,Network,Mobile,Edge,Windows,/products
S1376,U12367,2026-05-21 17:24:01,2026-05-21 18:00:01,Instagram,Keep,Desktop,Chrome,Android,/products
S1377,U11871,2026-05-21 11:06:24,2026-05-21 11:26:24,Instagram,Effect,Mobile,Safari,MacOS,/offers
S1378,U9880,2026-05-20 22:37:12,2026-05-20 23:15:12,Email,Kid,Tablet,Chrome,MacOS,/offers
S1379,U19498,2026-05-21 05:47:32,2026-05-21 05:52:32,Email,Like,Mobile,Firefox,Android,/offers
S1380,U6345,2026-05-20 12:41:31,2026-05-20 12:55:31,Google Ads,Hit,Tablet,Edge,iOS,/offers
S1381,U19734,2026-05-23 23:52:43,2026-05-24 00:22:43,Instagram,Personal,Desktop,Firefox,iOS,/products
S1382,U20053,2026-05-20 21:03:04,2026-05-20 21:39:04,Instagram,Produce,Tablet,Edge,iOS,/home
S1383,U15543,2026-05-18 13:28:17,2026-05-18 13:41:17,Email,These,Mobile,Safari,MacOS,/products
S1384,U10001,2026-05-21 16:33:39,2026-05-21 16:37:39,Facebook,Instead,Desktop,Firefox,Windows,/offers
S1385,U22906,2026-05-18 18:45:38,2026-05-18 19:08:38,Google Ads,Note,Mobile,Firefox,Windows,/products
S1386,U2364,2026-05-22 14:32:08,2026-05-22 15:02:08,Facebook,Receive,Desktop,Edge,MacOS,/products
S1387,U2791,2026-05-19 22:48:40,2026-05-19 22:59:40,Organic,Discuss,Desktop,Edge,iOS,/home
S1388,U23599,2026-05-19 17:12:24,2026-05-19 17:38:24,Direct,Talk,Tablet,Edge,MacOS,/home
S1389,U18352,2026-05-21 20:33:38,2026-05-21 21:01:38,Facebook,Support,Mobile,Safari,MacOS,/home
S1390,U20795,2026-05-22 00:15:53,2026-05-22 00:39:53,Facebook,Everything,Tablet,Firefox,Windows,/home
S1391,U15228,2026-05-21 16:33:17,2026-05-21 16:57:17,Organic,Reduce,Mobile,Firefox,MacOS,/products
S1392,U763,2026-05-19 06:17:31,2026-05-19 06:57:31,Email,Rock,Desktop,Edge,iOS,/products
S1393,U9303,2026-05-20 08:11:24,2026-05-20 08:24:24,Facebook,Become,Mobile,Safari,MacOS,/home
S1394,U14155,2026-05-22 22:10:32,2026-05-22 22:46:32,Email,House,Desktop,Edge,MacOS,/offers
S1395,U16568,2026-05-18 13:02:13,2026-05-18 13:33:13,Google Ads,Beyond,Tablet,Safari,Android,/home
S1396,U20796,2026-05-22 03:19:49,2026-05-22 03:37:49,Facebook,Her,Desktop,Safari,Android,/home
S1397,U15519,2026-05-23 01:41:52,2026-05-23 01:59:52,Organic,Tend,Tablet,Firefox,MacOS,/home
S1398,U24220,2026-05-22 05:39:07,2026-05-22 05:50:07,Google Ads,Really,Tablet,Safari,MacOS,/offers
S1399,U18909,2026-05-20 04:38:03,2026-05-20 04:58:03,Email,Result,Tablet,Safari,MacOS,/offers
S1400,U8730,2026-05-23 20:26:28,2026-05-23 20:35:28,Direct,Yes,Mobile,Chrome,MacOS,/home
S1401,U18316,2026-05-19 20:16:48,2026-05-19 20:50:48,Direct,Factor,Tablet,Firefox,iOS,/products
S1402,U24661,2026-05-19 22:38:31,2026-05-19 22:46:31,Direct,Ago,Desktop,Firefox,iOS,/offers
S1403,U23035,2026-05-22 19:37:43,2026-05-22 20:15:43,Instagram,Citizen,Desktop,Edge,Android,/home
S1404,U3497,2026-05-21 18:07:14,2026-05-21 18:32:14,Email,Add,Desktop,Edge,Windows,/home
S1405,U15852,2026-05-19 01:06:53,2026-05-19 01:40:53,Google Ads,Decade,Mobile,Edge,MacOS,/products
S1406,U17125,2026-05-23 10:36:39,2026-05-23 11:15:39,Facebook,Floor,Mobile,Chrome,iOS,/offers
S1407,U24375,2026-05-20 01:30:58,2026-05-20 01:35:58,Organic,Cup,Mobile,Chrome,Android,/home
S1408,U12580,2026-05-23 20:34:44,2026-05-23 20:49:44,Direct,Benefit,Mobile,Chrome,Windows,/home
S1409,U3136,2026-05-21 09:05:13,2026-05-21 09:15:13,Facebook,Player,Tablet,Safari,Windows,/products
S1410,U7223,2026-05-23 23:14:55,2026-05-23 23:25:55,Google Ads,Form,Mobile,Edge,MacOS,/offers
S1411,U13967,2026-05-21 06:35:00,2026-05-21 07:00:00,Facebook,Read,Tablet,Edge,MacOS,/products
S1412,U7654,2026-05-20 15:45:28,2026-05-20 15:53:28,Email,Husband,Mobile,Firefox,Windows,/home
S1413,U3212,2026-05-24 04:54:48,2026-05-24 04:57:48,Instagram,Resource,Mobile,Safari,iOS,/products
S1414,U4844,2026-05-21 14:33:33,2026-05-21 14:39:33,Direct,Daughter,Mobile,Edge,iOS,/home
S1415,U4853,2026-05-22 03:33:58,2026-05-22 04:11:58,Email,Oil,Tablet,Chrome,Windows,/offers
S1416,U14460,2026-05-23 06:16:12,2026-05-23 06:24:12,Google Ads,Fine,Mobile,Chrome,iOS,/home
S1417,U13102,2026-05-20 20:59:38,2026-05-20 21:34:38,Direct,Least,Desktop,Firefox,Windows,/offers
S1418,U19334,2026-05-21 23:30:55,2026-05-21 23:34:55,Direct,Window,Mobile,Firefox,Android,/home
S1419,U201,2026-05-23 10:20:37,2026-05-23 10:53:37,Email,Result,Mobile,Edge,Windows,/offers
S1420,U5565,2026-05-20 20:18:05,2026-05-20 20:56:05,Google Ads,Life,Desktop,Firefox,iOS,/products
S1421,U748,2026-05-23 05:03:19,2026-05-23 05:41:19,Direct,Write,Desktop,Chrome,Windows,/home
S1422,U22983,2026-05-20 13:58:55,2026-05-20 14:24:55,Direct,Weight,Desktop,Chrome,Windows,/offers
S1423,U21945,2026-05-20 04:38:20,2026-05-20 04:43:20,Google Ads,Company,Mobile,Chrome,iOS,/home
S1424,U12869,2026-05-21 17:31:21,2026-05-21 17:50:21,Instagram,Soon,Tablet,Chrome,iOS,/products
S1425,U2021,2026-05-23 05:58:28,2026-05-23 06:30:28,Email,On,Mobile,Safari,Windows,/products
S1426,U5892,2026-05-22 04:33:55,2026-05-22 04:40:55,Google Ads,Land,Tablet,Firefox,MacOS,/products
S1427,U22357,2026-05-20 00:50:21,2026-05-20 01:24:21,Google Ads,Face,Mobile,Edge,Windows,/offers
S1428,U14067,2026-05-22 18:53:56,2026-05-22 18:56:56,Facebook,Recent,Desktop,Firefox,MacOS,/home
S1429,U19717,2026-05-21 11:17:11,2026-05-21 11:36:11,Organic,Write,Desktop,Firefox,Windows,/products
S1430,U15003,2026-05-22 01:41:29,2026-05-22 01:52:29,Instagram,Deal,Desktop,Edge,Android,/home
S1431,U15668,2026-05-20 07:02:57,2026-05-20 07:29:57,Facebook,Expect,Tablet,Chrome,MacOS,/offers
S1432,U5470,2026-05-19 21:11:49,2026-05-19 21:42:49,Google Ads,End,Desktop,Edge,iOS,/home
S1433,U19843,2026-05-24 04:40:36,2026-05-24 05:14:36,Direct,Break,Tablet,Chrome,MacOS,/home
S1434,U16923,2026-05-19 16:25:50,2026-05-19 16:41:50,Facebook,Any,Tablet,Chrome,MacOS,/products
S1435,U24286,2026-05-22 03:23:34,2026-05-22 03:44:34,Instagram,Probably,Desktop,Edge,MacOS,/products
S1436,U13798,2026-05-21 16:03:35,2026-05-21 16:35:35,Google Ads,Reach,Tablet,Safari,Android,/products
S1437,U15973,2026-05-22 03:37:33,2026-05-22 03:53:33,Email,Offer,Desktop,Firefox,Windows,/products
S1438,U6670,2026-05-20 20:21:31,2026-05-20 20:53:31,Direct,Recent,Desktop,Firefox,Windows,/products
S1439,U11612,2026-05-22 09:38:54,2026-05-22 09:53:54,Direct,Charge,Mobile,Edge,Windows,/offers
S1440,U20965,2026-05-20 21:34:52,2026-05-20 22:13:52,Google Ads,Hospital,Desktop,Firefox,Windows,/home
S1441,U12345,2026-05-22 01:12:06,2026-05-22 01:31:06,Google Ads,Never,Desktop,Edge,iOS,/home
S1442,U13842,2026-05-21 08:57:58,2026-05-21 09:05:58,Google Ads,At,Tablet,Safari,Android,/products
S1443,U16349,2026-05-22 11:39:18,2026-05-22 12:14:18,Email,Tv,Tablet,Edge,Android,/offers
S1444,U13385,2026-05-21 11:56:12,2026-05-21 11:58:12,Organic,Just,Desktop,Edge,iOS,/offers
S1445,U12544,2026-05-23 19:05:47,2026-05-23 19:14:47,Instagram,Everything,Tablet,Firefox,Android,/offers
S1446,U4171,2026-05-21 02:06:13,2026-05-21 02:20:13,Email,Challenge,Mobile,Chrome,MacOS,/offers
S1447,U14621,2026-05-20 17:35:26,2026-05-20 17:43:26,Google Ads,Half,Tablet,Edge,Windows,/products
S1448,U2047,2026-05-22 03:47:45,2026-05-22 04:09:45,Facebook,Fight,Mobile,Firefox,Android,/offers
S1449,U19214,2026-05-19 03:30:27,2026-05-19 04:00:27,Direct,Whatever,Desktop,Edge,Android,/offers
S1450,U17066,2026-05-20 23:23:30,2026-05-20 23:50:30,Direct,Within,Desktop,Edge,iOS,/offers
S1451,U10401,2026-05-21 20:54:01,2026-05-21 21:05:01,Email,Camera,Mobile,Chrome,MacOS,/home
S1452,U13418,2026-05-24 08:34:31,2026-05-24 08:49:31,Organic,Thought,Tablet,Firefox,Android,/products
S1453,U1235,2026-05-24 10:39:32,2026-05-24 10:55:32,Facebook,Blood,Desktop,Firefox,Android,/home
S1454,U9106,2026-05-21 18:08:51,2026-05-21 18:32:51,Facebook,Similar,Desktop,Firefox,Android,/home
S1455,U5414,2026-05-19 18:38:25,2026-05-19 18:48:25,Instagram,Single,Tablet,Safari,Android,/products
S1456,U16745,2026-05-22 17:35:39,2026-05-22 17:59:39,Organic,Fund,Tablet,Chrome,Android,/home
S1457,U1684,2026-05-18 14:14:28,2026-05-18 14:19:28,Email,Win,Mobile,Firefox,Android,/offers
S1458,U15522,2026-05-23 02:51:10,2026-05-23 02:58:10,Facebook,Drive,Mobile,Edge,MacOS,/home
S1459,U23115,2026-05-19 00:23:56,2026-05-19 00:39:56,Direct,How,Mobile,Chrome,iOS,/home
S1460,U19938,2026-05-22 14:01:04,2026-05-22 14:07:04,Facebook,Past,Tablet,Safari,iOS,/products
S1461,U21213,2026-05-24 06:35:10,2026-05-24 07:11:10,Instagram,Our,Mobile,Edge,Android,/offers
S1462,U21156,2026-05-21 04:14:24,2026-05-21 04:25:24,Facebook,Finally,Mobile,Edge,Windows,/home
S1463,U12081,2026-05-24 08:50:02,2026-05-24 09:25:02,Direct,Force,Desktop,Safari,Android,/offers
S1464,U12513,2026-05-23 18:31:14,2026-05-23 18:35:14,Google Ads,Say,Tablet,Firefox,Windows,/products
S1465,U17827,2026-05-23 10:33:40,2026-05-23 11:08:40,Facebook,By,Desktop,Safari,Android,/products
S1466,U16242,2026-05-20 01:35:01,2026-05-20 02:09:01,Direct,Five,Tablet,Safari,Android,/offers
S1467,U8142,2026-05-23 12:04:53,2026-05-23 12:15:53,Instagram,Open,Mobile,Chrome,iOS,/home
S1468,U21107,2026-05-22 08:26:24,2026-05-22 08:55:24,Facebook,Quickly,Mobile,Edge,Windows,/home
S1469,U3922,2026-05-22 16:00:25,2026-05-22 16:22:25,Organic,National,Desktop,Edge,MacOS,/products
S1470,U9634,2026-05-22 23:46:53,2026-05-23 00:25:53,Direct,Plan,Mobile,Firefox,Windows,/offers
S1471,U1810,2026-05-23 15:39:57,2026-05-23 15:56:57,Instagram,Just,Desktop,Chrome,MacOS,/home
S1472,U5294,2026-05-21 14:04:58,2026-05-21 14:18:58,Facebook,Simple,Mobile,Edge,iOS,/home
S1473,U11592,2026-05-20 18:19:24,2026-05-20 18:46:24,Direct,Science,Tablet,Chrome,iOS,/offers
S1474,U4353,2026-05-19 14:34:21,2026-05-19 14:40:21,Google Ads,Product,Desktop,Firefox,MacOS,/products
S1475,U14465,2026-05-21 19:15:10,2026-05-21 19:39:10,Email,Heavy,Tablet,Firefox,Windows,/products
S1476,U8480,2026-05-22 00:13:51,2026-05-22 00:44:51,Google Ads,Value,Tablet,Firefox,iOS,/home
S1477,U3473,2026-05-24 09:11:21,2026-05-24 09:23:21,Google Ads,Tonight,Mobile,Safari,iOS,/products
S1478,U20646,2026-05-18 16:43:14,2026-05-18 17:21:14,Email,Section,Tablet,Edge,MacOS,/offers
S1479,U23702,2026-05-19 09:43:41,2026-05-19 09:45:41,Email,Adult,Tablet,Firefox,Android,/home
S1480,U10691,2026-05-21 04:59:36,2026-05-21 05:08:36,Facebook,Agreement,Desktop,Firefox,Android,/home
S1481,U10599,2026-05-22 12:30:50,2026-05-22 12:33:50,Facebook,Hold,Desktop,Safari,Windows,/home
