user_id,sign_up_date,gender,age_group,Country,city,acquisition_channel,customer_segment
U8375,2025-10-03,Female,45+,India,Delhi,Organic,Occasional
U8376,2025-05-07,Male,35-44,India,Lucknow,Facebook,Occasional
U8377,2025-05-18,Prefer not to disclose,35-44,India,Mumbai,Email,Premium
U8378,2026-05-18,Prefer not to disclose,45+,India,Bangalore,Email,Premium
U8379,2024-10-24,Male,35-44,India,Kolkata,Instagram,Occasional
U8380,2024-12-18,Prefer not to disclose,25-34,India,Kolkata,Google Ads,Regular
U8381,2025-06-08,Female,45+,India,Mumbai,Direct,Premium
U8382,2025-03-30,Prefer not to disclose,45+,India,Pune,Google Ads,Regular
U8383,2026-02-14,Male,45+,India,Delhi,Google Ads,Regular
U8384,2025-06-01,Prefer not to disclose,45+,India,Mumbai,Google Ads,Occasional
U8385,2025-09-23,Male,18-24,India,Chennai,Facebook,Regular
U8386,2025-04-17,Prefer not to disclose,35-44,India,Chennai,Direct,Premium
U8387,2024-06-06,Female,25-34,India,Bangalore,Email,Occasional
U8388,2026-04-15,Male,25-34,India,Kolkata,Organic,Regular
U8389,2025-04-02,Prefer not to disclose,35-44,India,Mumbai,Facebook,Occasional
U8390,2025-08-12,Male,35-44,India,Delhi,Instagram,Occasional
U8391,2026-01-25,Male,18-24,India,Lucknow,Organic,Premium
U8392,2026-04-04,Male,25-34,India,Chennai,Direct,Regular
U8393,2025-10-05,Female,45+,India,Delhi,Instagram,Occasional
U8394,2025-07-04,Female,45+,India,Noida,Organic,Regular
U8395,2024-08-23,Prefer not to disclose,35-44,India,Kolkata,Organic,Premium
U8396,2025-04-28,Prefer not to disclose,45+,India,Lucknow,Instagram,Occasional
U8397,2024-07-29,Male,35-44,India,Delhi,Direct,Occasional
U8398,2025-09-20,Female,35-44,India,Hyderabad,Direct,Regular
U8399,2025-05-01,Male,35-44,India,Pune,Email,Regular
U8400,2026-02-03,Female,25-34,India,Mumbai,Instagram,Occasional
U8401,2024-11-18,Female,45+,India,Jaipur,Google Ads,Premium
U8402,2025-06-28,Prefer not to disclose,25-34,India,Pune,Instagram,Premium
U8403,2025-09-14,Prefer not to disclose,45+,India,Chennai,Organic,Premium
U8404,2025-06-14,Female,18-24,India,Bangalore,Email,Occasional
U8405,2024-06-22,Male,45+,India,Noida,Facebook,Regular
U8406,2025-06-17,Prefer not to disclose,25-34,India,Chennai,Google Ads,Premium
U8407,2024-12-24,Male,45+,India,Kolkata,Organic,Occasional
U8408,2024-08-12,Female,25-34,India,Mumbai,Facebook,Occasional
U8409,2024-07-19,Prefer not to disclose,25-34,India,Noida,Google Ads,Occasional
U8410,2026-01-12,Prefer not to disclose,18-24,India,Noida,Email,Occasional
U8411,2025-08-03,Female,25-34,India,Chennai,Facebook,Regular
U8412,2025-10-02,Male,35-44,India,Mumbai,Organic,Premium
U8413,2025-02-23,Male,35-44,India,Delhi,Direct,Regular
U8414,2025-11-25,Female,18-24,India,Lucknow,Email,Premium
U8415,2025-11-20,Prefer not to disclose,45+,India,Hyderabad,Google Ads,Occasional
U8416,2025-04-27,Prefer not to disclose,18-24,India,Pune,Google Ads,Premium
U8417,2025-12-09,Male,35-44,India,Noida,Email,Premium
U8418,2026-05-17,Female,18-24,India,Bangalore,Organic,Premium
U8419,2024-06-24,Prefer not to disclose,18-24,India,Hyderabad,Direct,Premium
U8420,2025-03-01,Female,18-24,India,Kolkata,Facebook,Occasional
U8421,2024-06-23,Female,35-44,India,Mumbai,Email,Premium
U8422,2026-05-24,Female,18-24,India,Hyderabad,Organic,Premium
U8423,2024-09-12,Female,45+,India,Mumbai,Organic,Premium
U8424,2025-02-24,Prefer not to disclose,45+,India,Pune,Google Ads,Regular
U8425,2026-04-03,Male,45+,India,Kolkata,Google Ads,Occasional
U8426,2025-01-13,Male,25-34,India,Delhi,Facebook,Occasional
U8427,2026-03-08,Female,25-34,India,Noida,Instagram,Regular
U8428,2024-06-18,Prefer not to disclose,45+,India,Bangalore,Google Ads,Regular
U8429,2026-03-13,Prefer not to disclose,45+,India,Hyderabad,Facebook,Premium
U8430,2024-08-14,Female,35-44,India,Jaipur,Instagram,Regular
U8431,2025-02-06,Female,45+,India,Pune,Google Ads,Occasional
U8432,2024-08-26,Male,45+,India,Noida,Email,Premium
U8433,2024-11-16,Prefer not to disclose,35-44,India,Mumbai,Facebook,Regular
U8434,2024-12-18,Prefer not to disclose,25-34,India,Bangalore,Email,Premium
U8435,2025-09-17,Female,18-24,India,Mumbai,Facebook,Regular
U8436,2025-11-17,Female,35-44,India,Hyderabad,Organic,Premium
U8437,2025-07-26,Prefer not to disclose,25-34,India,Delhi,Google Ads,Occasional
U8438,2026-02-15,Prefer not to disclose,18-24,India,Hyderabad,Email,Occasional
U8439,2025-05-23,Male,18-24,India,Delhi,Direct,Premium
U8440,2024-10-10,Female,25-34,India,Jaipur,Google Ads,Premium
U8441,2025-03-31,Prefer not to disclose,25-34,India,Noida,Instagram,Occasional
U8442,2026-04-07,Male,25-34,India,Kolkata,Organic,Occasional
U8443,2024-10-24,Female,25-34,India,Bangalore,Google Ads,Regular
U8444,2024-06-28,Prefer not to disclose,18-24,India,Hyderabad,Organic,Premium
U8445,2025-02-08,Female,35-44,India,Delhi,Organic,Regular
U8446,2025-10-25,Prefer not to disclose,25-34,India,Chennai,Organic,Occasional
U8447,2024-09-09,Male,18-24,India,Pune,Email,Premium
U8448,2024-08-20,Prefer not to disclose,25-34,India,Mumbai,Instagram,Premium
U8449,2024-08-21,Prefer not to disclose,25-34,India,Hyderabad,Google Ads,Premium
U8450,2026-04-19,Male,18-24,India,Lucknow,Google Ads,Premium
U8451,2024-07-31,Prefer not to disclose,18-24,India,Jaipur,Instagram,Regular
U8452,2024-06-20,Prefer not to disclose,35-44,India,Noida,Facebook,Occasional
U8453,2024-09-28,Male,35-44,India,Noida,Instagram,Premium
U8454,2024-09-01,Prefer not to disclose,25-34,India,Lucknow,Facebook,Occasional
U8455,2024-07-25,Male,18-24,India,Kolkata,Google Ads,Regular
U8456,2024-09-24,Female,25-34,India,Chennai,Google Ads,Occasional
U8457,2024-11-23,Male,25-34,India,Kolkata,Facebook,Regular
U8458,2026-05-04,Female,25-34,India,Chennai,Direct,Occasional
U8459,2024-06-03,Prefer not to disclose,25-34,India,Hyderabad,Facebook,Premium
U8460,2025-07-09,Female,18-24,India,Noida,Instagram,Premium
U8461,2026-05-17,Female,18-24,India,Pune,Direct,Premium
U8462,2025-05-14,Male,18-24,India,Kolkata,Instagram,Premium
U8463,2025-10-24,Female,45+,India,Hyderabad,Direct,Premium
U8464,2024-06-12,Male,45+,India,Jaipur,Instagram,Regular
U8465,2025-12-24,Male,45+,India,Jaipur,Email,Premium
U8466,2025-09-13,Female,25-34,India,Mumbai,Instagram,Premium
U8467,2024-11-28,Male,18-24,India,Bangalore,Direct,Premium
U8468,2025-02-19,Female,25-34,India,Lucknow,Email,Regular
U8469,2024-06-18,Female,18-24,India,Bangalore,Email,Occasional
U8470,2025-10-05,Prefer not to disclose,25-34,India,Kolkata,Facebook,Occasional
U8471,2025-07-30,Female,45+,India,Chennai,Direct,Premium
U8472,2025-03-26,Female,35-44,India,Hyderabad,Instagram,Premium
U8473,2026-03-18,Prefer not to disclose,18-24,India,Noida,Facebook,Regular
U8474,2024-07-14,Prefer not to disclose,25-34,India,Bangalore,Organic,Premium
U8475,2025-05-19,Male,25-34,India,Chennai,Google Ads,Regular
U8476,2026-03-11,Female,35-44,India,Chennai,Google Ads,Premium
U8477,2024-11-08,Female,35-44,India,Lucknow,Google Ads,Occasional
U8478,2025-07-24,Female,18-24,India,Mumbai,Email,Occasional
U8479,2025-12-27,Prefer not to disclose,18-24,India,Delhi,Organic,Premium
U8480,2026-04-03,Prefer not to disclose,25-34,India,Mumbai,Facebook,Premium
U8481,2026-05-07,Male,25-34,India,Hyderabad,Google Ads,Premium
U8482,2025-12-01,Prefer not to disclose,18-24,India,Pune,Email,Premium
U8483,2024-06-17,Prefer not to disclose,18-24,India,Lucknow,Facebook,Premium
U8484,2026-05-12,Female,35-44,India,Pune,Instagram,Occasional
U8485,2025-03-02,Prefer not to disclose,45+,India,Kolkata,Direct,Occasional
U8486,2025-12-14,Male,18-24,India,Delhi,Organic,Premium
U8487,2024-11-08,Prefer not to disclose,25-34,India,Delhi,Email,Occasional
U8488,2025-12-27,Female,45+,India,Pune,Email,Occasional
U8489,2024-05-26,Female,45+,India,Pune,Organic,Premium
U8490,2025-07-28,Male,45+,India,Noida,Email,Premium
U8491,2024-12-31,Female,45+,India,Jaipur,Organic,Premium
U8492,2025-11-25,Male,45+,India,Hyderabad,Email,Premium
U8493,2025-09-09,Prefer not to disclose,18-24,India,Bangalore,Facebook,Regular
U8494,2024-06-25,Prefer not to disclose,45+,India,Pune,Instagram,Premium
U8495,2025-03-09,Prefer not to disclose,18-24,India,Kolkata,Instagram,Occasional
U8496,2024-12-20,Female,18-24,India,Jaipur,Email,Regular
U8497,2025-11-29,Female,18-24,India,Delhi,Google Ads,Regular
U8498,2024-09-04,Male,45+,India,Chennai,Email,Premium
U8499,2024-07-27,Male,35-44,India,Kolkata,Instagram,Regular
U8500,2026-04-23,Prefer not to disclose,18-24,India,Jaipur,Email,Occasional
U8501,2025-02-24,Female,45+,India,Chennai,Facebook,Premium
U8502,2024-06-14,Female,18-24,India,Kolkata,Facebook,Premium
U8503,2025-01-08,Prefer not to disclose,35-44,India,Kolkata,Direct,Premium
U8504,2025-07-21,Prefer not to disclose,18-24,India,Chennai,Organic,Premium
U8505,2025-05-15,Female,45+,India,Pune,Google Ads,Premium
U8506,2025-09-17,Female,35-44,India,Delhi,Direct,Regular
U8507,2024-06-19,Prefer not to disclose,25-34,India,Jaipur,Facebook,Occasional
U8508,2025-07-20,Male,45+,India,Delhi,Instagram,Regular
U8509,2024-07-13,Female,25-34,India,Hyderabad,Instagram,Premium
U8510,2025-02-21,Female,45+,India,Hyderabad,Facebook,Occasional
U8511,2024-06-06,Female,45+,India,Pune,Facebook,Occasional
U8512,2025-11-25,Prefer not to disclose,45+,India,Jaipur,Direct,Occasional
U8513,2024-12-05,Female,45+,India,Chennai,Facebook,Premium
U8514,2025-03-18,Female,45+,India,Hyderabad,Google Ads,Premium
U8515,2025-08-29,Prefer not to disclose,45+,India,Lucknow,Facebook,Occasional
U8516,2025-04-12,Prefer not to disclose,18-24,India,Lucknow,Instagram,Regular
U8517,2025-07-26,Prefer not to disclose,35-44,India,Chennai,Email,Premium
U8518,2025-07-30,Prefer not to disclose,45+,India,Kolkata,Facebook,Occasional
U8519,2024-09-29,Female,18-24,India,Noida,Direct,Premium
U8520,2024-11-18,Female,35-44,India,Pune,Instagram,Premium
U8521,2025-05-17,Female,18-24,India,Delhi,Organic,Occasional
U8522,2026-04-27,Male,25-34,India,Noida,Organic,Regular
U8523,2026-03-19,Prefer not to disclose,25-34,India,Hyderabad,Facebook,Premium
U8524,2024-07-14,Prefer not to disclose,45+,India,Jaipur,Facebook,Premium
U8525,2024-11-25,Female,35-44,India,Mumbai,Google Ads,Premium
U8526,2025-10-19,Female,25-34,India,Noida,Email,Regular
U8527,2026-02-16,Male,18-24,India,Pune,Facebook,Occasional
U8528,2024-08-03,Male,35-44,India,Lucknow,Facebook,Premium
U8529,2025-08-17,Prefer not to disclose,35-44,India,Lucknow,Direct,Occasional
U8530,2025-01-08,Prefer not to disclose,18-24,India,Pune,Email,Premium
U8531,2026-03-04,Female,35-44,India,Chennai,Organic,Premium
U8532,2025-07-09,Female,25-34,India,Kolkata,Direct,Occasional
U8533,2025-05-29,Male,25-34,India,Kolkata,Email,Regular
U8534,2025-07-06,Female,18-24,India,Lucknow,Facebook,Premium
U8535,2025-11-16,Female,25-34,India,Chennai,Google Ads,Occasional
U8536,2026-02-02,Prefer not to disclose,35-44,India,Jaipur,Email,Premium
U8537,2025-02-11,Male,45+,India,Jaipur,Facebook,Occasional
U8538,2024-11-27,Female,18-24,India,Lucknow,Organic,Regular
U8539,2025-06-07,Male,25-34,India,Bangalore,Email,Regular
U8540,2024-09-03,Male,45+,India,Pune,Instagram,Occasional
U8541,2024-11-17,Male,35-44,India,Lucknow,Instagram,Occasional
U8542,2025-05-25,Male,45+,India,Kolkata,Facebook,Premium
U8543,2026-04-03,Male,25-34,India,Bangalore,Organic,Occasional
U8544,2025-03-01,Female,45+,India,Jaipur,Facebook,Occasional
U8545,2025-04-23,Prefer not to disclose,25-34,India,Delhi,Direct,Premium
U8546,2025-02-22,Male,45+,India,Mumbai,Organic,Regular
U8547,2024-12-11,Prefer not to disclose,25-34,India,Hyderabad,Email,Occasional
U8548,2026-04-04,Female,45+,India,Noida,Organic,Occasional
U8549,2024-10-23,Female,45+,India,Pune,Facebook,Premium
U8550,2025-02-07,Female,25-34,India,Pune,Google Ads,Occasional
U8551,2024-07-23,Female,35-44,India,Chennai,Instagram,Regular
U8552,2024-09-09,Prefer not to disclose,45+,India,Jaipur,Facebook,Premium
U8553,2025-04-07,Male,18-24,India,Hyderabad,Instagram,Occasional
U8554,2024-08-21,Prefer not to disclose,45+,India,Mumbai,Email,Regular
U8555,2025-11-19,Female,25-34,India,Jaipur,Facebook,Premium
U8556,2024-10-26,Male,25-34,India,Chennai,Organic,Occasional
U8557,2025-10-29,Female,45+,India,Mumbai,Email,Occasional
U8558,2025-06-26,Male,18-24,India,Pune,Facebook,Occasional
U8559,2025-01-04,Female,35-44,India,Noida,Instagram,Regular
U8560,2026-03-17,Female,45+,India,Chennai,Email,Premium
U8561,2024-07-21,Female,25-34,India,Chennai,Direct,Regular
U8562,2025-05-13,Female,25-34,India,Hyderabad,Instagram,Premium
U8563,2026-02-13,Male,18-24,India,Jaipur,Instagram,Regular
U8564,2025-01-09,Male,45+,India,Chennai,Email,Occasional
U8565,2025-11-14,Male,25-34,India,Kolkata,Email,Regular
U8566,2024-12-02,Female,25-34,India,Bangalore,Google Ads,Premium
U8567,2024-07-15,Prefer not to disclose,18-24,India,Noida,Instagram,Occasional
U8568,2026-02-12,Male,45+,India,Pune,Organic,Occasional
U8569,2024-10-07,Prefer not to disclose,18-24,India,Lucknow,Facebook,Occasional
U8570,2025-07-31,Male,25-34,India,Bangalore,Organic,Occasional
U8571,2025-06-22,Male,25-34,India,Bangalore,Instagram,Occasional
U8572,2025-05-16,Prefer not to disclose,25-34,India,Pune,Facebook,Premium
U8573,2024-06-17,Male,35-44,India,Noida,Email,Occasional
U8574,2024-06-30,Male,45+,India,Hyderabad,Instagram,Regular
U8575,2025-05-27,Prefer not to disclose,45+,India,Bangalore,Facebook,Regular
U8576,2024-10-04,Female,35-44,India,Jaipur,Google Ads,Regular
U8577,2025-07-04,Prefer not to disclose,25-34,India,Mumbai,Google Ads,Regular
U8578,2025-12-13,Prefer not to disclose,18-24,India,Mumbai,Google Ads,Occasional
U8579,2024-06-14,Female,18-24,India,Mumbai,Facebook,Occasional
U8580,2025-02-02,Female,45+,India,Jaipur,Email,Regular
U8581,2026-03-23,Female,25-34,India,Pune,Google Ads,Occasional
U8582,2024-10-17,Prefer not to disclose,18-24,India,Kolkata,Google Ads,Regular
U8583,2026-02-09,Male,35-44,India,Jaipur,Instagram,Regular
U8584,2025-04-01,Male,35-44,India,Delhi,Instagram,Occasional
U8585,2026-04-15,Male,25-34,India,Chennai,Organic,Premium
U8586,2026-05-15,Prefer not to disclose,45+,India,Jaipur,Facebook,Regular
U8587,2024-07-21,Female,45+,India,Chennai,Instagram,Occasional
U8588,2026-02-27,Male,18-24,India,Bangalore,Organic,Premium
U8589,2024-12-29,Prefer not to disclose,45+,India,Mumbai,Facebook,Premium
U8590,2026-05-10,Female,35-44,India,Hyderabad,Organic,Premium
U8591,2025-07-09,Prefer not to disclose,18-24,India,Delhi,Google Ads,Occasional
U8592,2024-12-14,Male,35-44,India,Pune,Email,Occasional
U8593,2025-05-16,Prefer not to disclose,18-24,India,Delhi,Organic,Regular
U8594,2024-06-18,Male,18-24,India,Jaipur,Facebook,Occasional
U8595,2025-02-22,Male,35-44,India,Kolkata,Instagram,Premium
U8596,2024-07-16,Male,35-44,India,Delhi,Direct,Premium
U8597,2025-11-21,Female,25-34,India,Chennai,Instagram,Regular
U8598,2025-03-08,Prefer not to disclose,45+,India,Kolkata,Instagram,Regular
U8599,2025-01-24,Prefer not to disclose,45+,India,Lucknow,Facebook,Regular
U8600,2024-09-17,Male,45+,India,Delhi,Direct,Premium
U8601,2024-07-04,Prefer not to disclose,35-44,India,Bangalore,Email,Regular
U8602,2024-10-16,Prefer not to disclose,35-44,India,Bangalore,Email,Regular
U8603,2025-04-16,Prefer not to disclose,25-34,India,Lucknow,Organic,Premium
U8604,2024-07-05,Female,35-44,India,Hyderabad,Instagram,Occasional
U8605,2025-07-21,Male,45+,India,Delhi,Direct,Premium
U8606,2026-04-06,Male,18-24,India,Mumbai,Email,Occasional
U8607,2026-02-15,Female,45+,India,Bangalore,Facebook,Occasional
U8608,2026-01-15,Prefer not to disclose,18-24,India,Mumbai,Instagram,Premium
U8609,2024-10-14,Prefer not to disclose,35-44,India,Hyderabad,Instagram,Premium
U8610,2025-10-22,Male,35-44,India,Jaipur,Organic,Premium
U8611,2025-10-14,Prefer not to disclose,45+,India,Mumbai,Google Ads,Premium
U8612,2025-04-27,Prefer not to disclose,25-34,India,Noida,Google Ads,Premium
U8613,2024-12-29,Female,25-34,India,Chennai,Email,Premium
U8614,2026-03-15,Prefer not to disclose,18-24,India,Kolkata,Instagram,Regular
U8615,2024-12-14,Prefer not to disclose,45+,India,Delhi,Direct,Premium
U8616,2025-04-24,Prefer not to disclose,18-24,India,Mumbai,Organic,Premium
U8617,2025-12-04,Male,45+,India,Jaipur,Organic,Occasional
U8618,2025-12-29,Male,25-34,India,Chennai,Google Ads,Occasional
U8619,2026-01-30,Female,45+,India,Pune,Google Ads,Premium
U8620,2024-08-30,Male,18-24,India,Pune,Organic,Premium
U8621,2025-02-05,Prefer not to disclose,25-34,India,Jaipur,Email,Occasional
U8622,2025-03-17,Male,18-24,India,Chennai,Instagram,Regular
U8623,2025-01-05,Prefer not to disclose,18-24,India,Lucknow,Direct,Occasional
U8624,2024-08-28,Female,25-34,India,Mumbai,Facebook,Occasional
U8625,2025-12-20,Male,35-44,India,Bangalore,Direct,Occasional
U8626,2025-11-07,Female,25-34,India,Bangalore,Organic,Premium
U8627,2026-02-18,Prefer not to disclose,18-24,India,Mumbai,Direct,Occasional
U8628,2024-09-04,Female,35-44,India,Bangalore,Facebook,Regular
U8629,2025-11-01,Male,45+,India,Lucknow,Instagram,Regular
U8630,2025-09-08,Female,18-24,India,Jaipur,Instagram,Premium
U8631,2025-04-09,Female,45+,India,Hyderabad,Facebook,Premium
U8632,2025-08-04,Male,35-44,India,Jaipur,Instagram,Occasional
U8633,2025-08-20,Female,45+,India,Jaipur,Instagram,Regular
U8634,2025-04-15,Prefer not to disclose,45+,India,Pune,Direct,Occasional
U8635,2024-06-14,Female,35-44,India,Chennai,Email,Premium
U8636,2026-04-30,Male,18-24,India,Kolkata,Instagram,Regular
U8637,2025-11-02,Prefer not to disclose,25-34,India,Noida,Organic,Regular
U8638,2025-07-24,Male,45+,India,Mumbai,Email,Premium
U8639,2025-12-29,Prefer not to disclose,18-24,India,Bangalore,Facebook,Premium
U8640,2025-05-31,Male,35-44,India,Hyderabad,Direct,Premium
U8641,2025-11-28,Female,18-24,India,Delhi,Email,Regular
U8642,2024-05-25,Female,35-44,India,Kolkata,Google Ads,Premium
U8643,2024-06-10,Female,35-44,India,Kolkata,Organic,Regular
U8644,2026-05-25,Male,35-44,India,Pune,Instagram,Regular
U8645,2025-06-17,Male,45+,India,Chennai,Instagram,Premium
U8646,2026-04-15,Prefer not to disclose,25-34,India,Mumbai,Organic,Occasional
U8647,2024-12-03,Prefer not to disclose,45+,India,Bangalore,Email,Occasional
U8648,2024-12-05,Male,35-44,India,Mumbai,Email,Occasional
U8649,2024-11-19,Female,45+,India,Jaipur,Facebook,Regular
U8650,2024-11-20,Prefer not to disclose,45+,India,Bangalore,Facebook,Premium
U8651,2026-01-24,Female,18-24,India,Pune,Google Ads,Regular
U8652,2026-02-17,Male,35-44,India,Delhi,Email,Premium
U8653,2025-09-02,Male,18-24,India,Kolkata,Instagram,Premium
U8654,2024-10-12,Female,25-34,India,Delhi,Direct,Premium
U8655,2024-07-26,Prefer not to disclose,45+,India,Noida,Direct,Occasional
U8656,2025-11-08,Male,35-44,India,Hyderabad,Email,Regular
U8657,2024-12-02,Prefer not to disclose,35-44,India,Jaipur,Direct,Premium
U8658,2025-12-23,Prefer not to disclose,25-34,India,Pune,Direct,Occasional
U8659,2026-03-26,Male,25-34,India,Lucknow,Organic,Premium
U8660,2025-02-18,Male,18-24,India,Delhi,Facebook,Regular
U8661,2026-03-22,Prefer not to disclose,18-24,India,Lucknow,Organic,Occasional
U8662,2025-04-21,Prefer not to disclose,35-44,India,Delhi,Organic,Occasional
U8663,2024-09-21,Male,45+,India,Lucknow,Facebook,Premium
U8664,2025-07-06,Male,45+,India,Kolkata,Google Ads,Regular
U8665,2025-07-23,Prefer not to disclose,18-24,India,Pune,Direct,Occasional
U8666,2026-05-16,Prefer not to disclose,18-24,India,Pune,Email,Regular
U8667,2025-02-24,Male,18-24,India,Mumbai,Organic,Occasional
U8668,2024-12-22,Prefer not to disclose,18-24,India,Mumbai,Organic,Occasional
U8669,2025-08-07,Female,25-34,India,Noida,Facebook,Regular
U8670,2025-03-25,Prefer not to disclose,45+,India,Kolkata,Email,Regular
U8671,2025-01-18,Female,45+,India,Kolkata,Google Ads,Regular
U8672,2025-03-10,Female,35-44,India,Jaipur,Organic,Occasional
U8673,2025-04-02,Prefer not to disclose,18-24,India,Hyderabad,Direct,Premium
U8674,2024-10-26,Prefer not to disclose,35-44,India,Chennai,Instagram,Regular
U8675,2025-10-14,Female,18-24,India,Lucknow,Organic,Regular
U8676,2025-08-17,Prefer not to disclose,25-34,India,Jaipur,Organic,Occasional
U8677,2026-02-24,Female,25-34,India,Bangalore,Email,Premium
U8678,2026-02-11,Prefer not to disclose,25-34,India,Noida,Direct,Premium
U8679,2026-04-18,Male,18-24,India,Lucknow,Instagram,Premium
U8680,2025-10-05,Female,18-24,India,Noida,Email,Regular
U8681,2024-06-25,Male,25-34,India,Noida,Organic,Regular
