order_id,user_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,tax_amount,gross_revenue,net_revenue,payment_method,order_status
O33827,U9391,P106,2026-05-23 06:32:16,1,6727.17,804.3,137.1,1066.12,6727.17,5922.87,UPI,Completed
O33828,U2699,P154,2026-05-24 14:59:20,4,3922.74,1307.42,69.29,2589.04,15690.96,14383.539999999999,Wallet,Completed
O33829,U5916,P121,2026-05-22 20:33:21,3,7419.98,2705.71,143.77,3519.76,22259.94,19554.23,Credit Card,Completed
O33830,U12195,P195,2026-05-23 08:52:33,2,8101.29,1691.27,196.41,2612.04,16202.58,14511.31,Credit Card,Completed
O33831,U6695,P178,2026-05-23 22:38:39,1,6423.1,770.79,88.86,1017.42,6423.1,5652.31,Credit Card,Completed
O33832,U9750,P52,2026-05-24 00:41:16,3,2177.52,209.85,132.93,1138.09,6532.5599999999995,6322.709999999999,Wallet,Completed
O33833,U2090,P35,2026-05-18 19:54:59,4,3622.97,1095.55,174.72,2411.34,14491.88,13396.33,Debit Card,Completed
O33834,U5059,P146,2026-05-23 04:50:32,3,7601.69,1575.91,133.31,3821.25,22805.07,21229.16,Credit Card,Completed
O33835,U12041,P32,2026-05-18 19:33:16,4,4420.68,1335.18,64.92,2942.56,17682.72,16347.54,Wallet,Completed
O33836,U5862,P89,2026-05-23 15:45:36,1,1918.81,119.42,51.48,323.89,1918.81,1799.3899999999999,Credit Card,Completed
O33837,U13005,P75,2026-05-20 01:34:57,2,3432.41,369.19,88.49,1169.21,6864.82,6495.63,Debit Card,Completed
O33838,U6586,P56,2026-05-20 14:39:31,3,8404.45,2091.52,159.66,4161.93,25213.350000000002,23121.83,UPI,Completed
O33839,U8795,P64,2026-05-23 03:36:29,4,7674.36,1295.52,121.56,5292.35,30697.44,29401.92,UPI,Completed
O33840,U170,P186,2026-05-19 22:07:29,3,3891.87,465.34,179.37,2017.85,11675.61,11210.27,Wallet,Completed
O33841,U1811,P140,2026-05-20 15:11:26,2,6111.57,884.78,56.83,2040.9,12223.14,11338.359999999999,Wallet,Completed
O33842,U11590,P110,2026-05-23 08:40:43,4,4946.34,1908.03,135.4,3217.92,19785.36,17877.33,UPI,Completed
O33843,U7262,P74,2026-05-22 16:33:37,1,1650.95,100.71,136.67,279.04,1650.95,1550.24,UPI,Completed
O33844,U13791,P174,2026-05-22 13:39:09,3,5653.36,603.71,134.99,2944.15,16960.079999999998,16356.369999999999,Debit Card,Completed
O33845,U3656,P111,2026-05-24 00:28:50,2,3402.45,85.66,104.02,1209.46,6804.9,6719.24,Credit Card,Completed
O33846,U14683,P126,2026-05-18 20:52:06,4,8587.72,3751.49,136.2,5507.89,34350.88,30599.39,UPI,Completed
O33847,U13920,P131,2026-05-22 22:02:08,4,2875.68,359.26,137.34,2005.82,11502.72,11143.46,Debit Card,Completed
O33848,U11346,P81,2026-05-21 05:06:36,1,2396.31,49.41,84.93,422.44,2396.31,2346.9,UPI,Completed
O33849,U14366,P63,2026-05-23 09:20:59,4,2662.17,1105.32,102.71,1717.8,10648.68,9543.36,Debit Card,Completed
O33850,U10064,P176,2026-05-22 05:51:06,1,4398.37,161.94,71.62,762.56,4398.37,4236.43,Credit Card,Completed
O33851,U5311,P59,2026-05-20 20:16:46,1,5718.4,369.68,60.61,962.77,5718.4,5348.719999999999,Credit Card,Completed
O33852,U1218,P177,2026-05-22 19:03:15,2,4516.64,850.61,178.04,1472.88,9033.28,8182.670000000001,Debit Card,Completed
O33853,U5708,P161,2026-05-24 12:16:27,2,2837.65,26.84,142.61,1016.72,5675.3,5648.46,Wallet,Completed
O33854,U13869,P119,2026-05-24 05:43:54,2,3594.82,1076.92,161.64,1100.29,7189.64,6112.72,Wallet,Completed
O33855,U1117,P24,2026-05-19 16:46:03,3,3865.81,533.43,86.0,1991.52,11597.43,11064.0,UPI,Completed
O33856,U11447,P89,2026-05-23 16:29:35,1,1918.81,188.08,191.02,311.53,1918.81,1730.73,Credit Card,Completed
O33857,U2096,P76,2026-05-24 11:54:17,3,1624.83,423.13,159.59,801.24,4874.49,4451.36,Wallet,Completed
O33858,U59,P76,2026-05-18 22:11:44,3,1624.83,3.79,133.29,876.73,4874.49,4870.7,Debit Card,Completed
O33859,U12309,P93,2026-05-24 07:30:41,3,2686.71,31.24,166.09,1445.2,8060.13,8028.89,Debit Card,Completed
O33860,U5417,P183,2026-05-19 19:42:52,4,7755.0,413.9,59.24,5509.1,31020.0,30606.1,Debit Card,Completed
O33861,U2799,P150,2026-05-19 14:15:59,1,1754.98,35.82,142.06,309.45,1754.98,1719.16,Debit Card,Completed
O33862,U3169,P55,2026-05-24 01:23:39,4,10300.83,2913.45,50.66,6892.18,41203.32,38289.87,UPI,Completed
O33863,U5193,P86,2026-05-20 12:25:55,1,6846.79,534.0,58.55,1136.3,6846.79,6312.79,UPI,Completed
O33864,U13449,P55,2026-05-21 22:38:02,3,10300.83,1818.57,169.48,5235.11,30902.489999999998,29083.92,Credit Card,Completed
O33865,U3667,P106,2026-05-20 10:19:54,2,6727.17,358.76,77.15,2357.2,13454.34,13095.58,UPI,Completed
O33866,U697,P140,2026-05-19 05:08:22,1,6111.57,638.8,70.5,985.1,6111.57,5472.7699999999995,Wallet,Completed
O33867,U10140,P182,2026-05-24 11:22:52,1,10434.15,937.88,147.1,1709.33,10434.15,9496.27,UPI,Completed
O33868,U7335,P40,2026-05-19 00:20:25,2,9855.58,2324.99,91.59,3129.51,19711.16,17386.17,Debit Card,Completed
O33869,U6672,P24,2026-05-24 02:11:05,3,3865.81,147.62,93.48,2060.97,11597.43,11449.81,UPI,Completed
O33870,U6250,P41,2026-05-20 04:34:36,3,4028.01,790.41,91.73,2032.85,12084.03,11293.62,Credit Card,Completed
O33871,U13727,P1,2026-05-22 11:49:32,4,9385.95,4423.58,76.74,5961.64,37543.8,33120.22,UPI,Completed
O33872,U4515,P31,2026-05-21 01:49:29,1,9542.17,1258.74,142.02,1491.02,9542.17,8283.43,UPI,Completed
O33873,U4984,P113,2026-05-23 17:59:04,3,6540.66,863.39,124.53,3376.55,19621.98,18758.59,Wallet,Completed
O33874,U11857,P171,2026-05-22 19:26:34,1,2918.52,99.88,196.29,507.36,2918.52,2818.64,Wallet,Completed
O33875,U12249,P44,2026-05-21 06:01:15,3,4498.06,1767.81,143.86,2110.75,13494.18,11726.37,Debit Card,Completed
O33876,U7506,P142,2026-05-19 10:47:22,3,4252.06,499.54,95.71,2206.2,12756.18,12256.64,Debit Card,Completed
O33877,U8682,P19,2026-05-21 01:44:43,3,8008.77,462.8,159.58,4241.43,24026.31,23563.510000000002,UPI,Completed
O33878,U4360,P96,2026-05-24 11:06:29,2,10799.4,978.42,63.96,3711.67,21598.8,20620.38,Credit Card,Completed
O33879,U2453,P9,2026-05-19 09:27:42,2,4609.36,509.17,196.36,1567.72,9218.72,8709.55,UPI,Completed
O33880,U3303,P22,2026-05-20 14:54:28,3,3727.37,1080.9,58.82,1818.22,11182.11,10101.210000000001,Credit Card,Completed
O33881,U1350,P12,2026-05-21 16:08:56,1,4128.62,400.98,152.83,670.98,4128.62,3727.64,UPI,Completed
O33882,U4376,P80,2026-05-20 11:39:06,1,7625.44,909.33,177.98,1208.9,7625.44,6716.11,Debit Card,Completed
O33883,U9956,P36,2026-05-22 10:29:37,2,8916.32,2556.56,194.7,2749.69,17832.64,15276.08,Debit Card,Completed
O33884,U3611,P62,2026-05-24 02:56:19,1,3122.53,3.42,58.58,561.44,3122.53,3119.11,Credit Card,Completed
O33885,U5495,P171,2026-05-22 01:26:28,2,2918.52,590.08,82.5,944.45,5837.04,5246.96,Wallet,Completed
O33886,U13593,P163,2026-05-18 22:35:22,1,4762.0,261.65,155.3,810.06,4762.0,4500.35,Wallet,Completed
O33887,U14792,P80,2026-05-19 14:15:55,1,7625.44,751.15,156.72,1237.37,7625.44,6874.29,UPI,Completed
O33888,U11463,P47,2026-05-22 09:44:35,4,1976.08,167.03,155.9,1392.71,7904.32,7737.29,Credit Card,Completed
O33889,U7886,P176,2026-05-22 03:54:39,3,4398.37,1132.35,87.14,2171.3,13195.11,12062.76,Wallet,Completed
O33890,U3887,P193,2026-05-24 16:56:42,3,8877.08,1231.66,69.83,4571.92,26631.239999999998,25399.579999999998,UPI,Completed
O33891,U7924,P92,2026-05-19 13:53:30,1,7634.65,785.1,143.69,1232.92,7634.65,6849.549999999999,UPI,Completed
O33892,U9459,P89,2026-05-23 02:31:25,2,1918.81,457.11,70.25,608.49,3837.62,3380.5099999999998,UPI,Completed
O33893,U4426,P191,2026-05-20 18:14:52,4,6590.48,2675.42,182.51,4263.57,26361.92,23686.5,Debit Card,Completed
O33894,U14304,P31,2026-05-19 01:28:16,2,9542.17,283.63,147.72,3384.13,19084.34,18800.71,Credit Card,Completed
O33895,U13719,P53,2026-05-20 01:31:06,3,9161.56,2113.11,182.65,4566.88,27484.68,25371.57,UPI,Completed
O33896,U1492,P193,2026-05-23 23:34:11,4,8877.08,4681.4,50.42,5548.85,35508.32,30826.92,Wallet,Completed
O33897,U11157,P95,2026-05-20 10:35:58,2,5489.56,1477.33,154.46,1710.32,10979.12,9501.79,Debit Card,Completed
O33898,U10175,P148,2026-05-19 09:08:09,3,6336.6,1682.53,130.83,3118.91,19009.800000000003,17327.270000000004,Credit Card,Completed
O33899,U594,P138,2026-05-20 15:05:11,3,3415.15,493.6,76.44,1755.33,10245.45,9751.85,Wallet,Completed
O33900,U6824,P177,2026-05-23 11:26:18,3,4516.64,403.66,60.66,2366.33,13549.920000000002,13146.260000000002,Credit Card,Completed
O33901,U14682,P92,2026-05-22 15:43:58,1,7634.65,305.97,98.22,1319.16,7634.65,7328.679999999999,Wallet,Completed
O33902,U2976,P109,2026-05-22 04:59:12,2,2309.76,580.59,126.61,727.01,4619.52,4038.9300000000003,Credit Card,Completed
O33903,U2367,P6,2026-05-19 21:41:45,4,7366.31,2713.49,131.47,4815.31,29465.24,26751.75,Debit Card,Completed
O33904,U4134,P40,2026-05-22 07:23:34,4,9855.58,3615.89,188.9,6445.16,39422.32,35806.43,Wallet,Completed
O33905,U6659,P42,2026-05-23 22:15:41,1,3028.69,334.89,148.35,484.88,3028.69,2693.8,Credit Card,Completed
O33906,U6922,P143,2026-05-21 11:58:40,1,8470.11,634.41,72.15,1410.43,8470.11,7835.700000000001,Wallet,Completed
O33907,U9774,P56,2026-05-21 15:07:01,3,8404.45,969.24,139.25,4363.94,25213.350000000002,24244.11,UPI,Completed
O33908,U12557,P15,2026-05-22 04:23:00,2,11601.18,559.72,109.2,4075.68,23202.36,22642.64,Credit Card,Completed
O33909,U10067,P170,2026-05-22 06:20:28,1,4350.88,531.33,73.5,687.52,4350.88,3819.55,Wallet,Completed
O33910,U8959,P86,2026-05-22 11:21:37,2,6846.79,1473.39,94.1,2199.63,13693.58,12220.19,Wallet,Completed
O33911,U1423,P137,2026-05-19 05:01:12,2,4116.2,1119.25,164.82,1280.37,8232.4,7113.15,Debit Card,Completed
O33912,U4158,P8,2026-05-24 10:12:38,3,4151.04,919.87,145.0,2075.98,12453.119999999999,11533.249999999998,Wallet,Completed
O33913,U8659,P167,2026-05-19 01:52:34,1,10520.1,1195.46,99.87,1678.44,10520.1,9324.64,UPI,Completed
O33914,U2947,P66,2026-05-22 11:03:31,2,4580.79,1091.6,131.3,1452.6,9161.58,8069.98,Credit Card,Completed
O33915,U587,P26,2026-05-21 14:44:44,4,9011.02,1330.3,188.65,6248.48,36044.08,34713.78,Credit Card,Completed
O33916,U14314,P81,2026-05-22 08:39:03,3,2396.31,1070.59,61.93,1101.3,7188.93,6118.34,Credit Card,Completed
O33917,U13138,P19,2026-05-23 20:42:59,2,8008.77,179.82,188.3,2850.79,16017.54,15837.720000000001,UPI,Completed
O33918,U13154,P112,2026-05-23 05:16:36,1,4976.93,719.44,85.3,766.35,4976.93,4257.49,Wallet,Completed
O33919,U3506,P80,2026-05-19 05:40:41,3,7625.44,3191.94,124.63,3543.19,22876.32,19684.38,Debit Card,Completed
O33920,U11857,P114,2026-05-19 14:45:53,3,2237.81,646.17,113.91,1092.11,6713.43,6067.26,Debit Card,Completed
O33921,U2276,P14,2026-05-23 23:11:09,1,6788.61,497.03,143.98,1132.48,6788.61,6291.58,Credit Card,Completed
O33922,U1203,P139,2026-05-20 09:22:20,4,8566.93,2889.28,126.54,5648.12,34267.72,31378.440000000002,Credit Card,Completed
O33923,U8849,P174,2026-05-23 17:17:43,1,5653.36,537.8,163.67,920.8,5653.36,5115.5599999999995,Wallet,Completed
O33924,U12850,P122,2026-05-19 23:37:31,2,2836.17,346.94,140.8,958.57,5672.34,5325.400000000001,Credit Card,Completed
O33925,U12824,P172,2026-05-21 04:02:31,4,9087.74,2498.04,199.78,6093.53,36350.96,33852.92,Debit Card,Completed
O33926,U6891,P56,2026-05-23 06:20:56,2,8404.45,2068.42,91.27,2653.29,16808.9,14740.480000000001,Wallet,Completed
O33927,U3933,P33,2026-05-23 18:59:49,1,7743.7,401.86,84.62,1321.53,7743.7,7341.84,Wallet,Completed
O33928,U13267,P187,2026-05-21 05:07:08,1,9244.08,399.06,148.62,1592.1,9244.08,8845.02,Wallet,Completed
O33929,U13761,P68,2026-05-21 08:30:30,2,7541.87,1518.92,195.89,2441.67,15083.74,13564.82,Wallet,Completed
O33930,U4138,P165,2026-05-21 23:17:59,3,3143.41,1235.1,56.7,1475.12,9430.23,8195.13,UPI,Completed
O33931,U14124,P88,2026-05-23 16:44:24,2,4780.5,994.23,126.73,1542.02,9561.0,8566.77,Credit Card,Completed
O33932,U10880,P42,2026-05-23 17:19:01,4,3028.69,148.36,94.61,2153.95,12114.76,11966.4,Wallet,Completed
O33933,U475,P196,2026-05-20 03:28:14,1,2838.89,188.83,132.59,477.01,2838.89,2650.06,UPI,Completed
O33934,U8451,P94,2026-05-23 10:29:28,2,4225.87,1245.52,114.12,1297.12,8451.74,7206.219999999999,Wallet,Completed
O33935,U5495,P4,2026-05-20 00:50:02,4,5425.87,1195.38,140.19,3691.46,21703.48,20508.1,UPI,Completed
O33936,U8647,P173,2026-05-23 01:39:25,3,9496.43,2177.65,89.55,4736.1,28489.29,26311.64,Debit Card,Completed
O33937,U2166,P140,2026-05-21 13:15:55,3,6111.57,1045.61,181.8,3112.04,18334.71,17289.1,UPI,Completed
O33938,U4696,P118,2026-05-22 00:36:16,2,2468.14,357.73,159.05,824.14,4936.28,4578.549999999999,Credit Card,Completed
O33939,U14678,P172,2026-05-24 17:39:34,1,9087.74,109.02,101.29,1616.17,9087.74,8978.72,Credit Card,Completed
O33940,U8275,P15,2026-05-20 07:47:43,1,11601.18,1401.65,67.79,1835.92,11601.18,10199.53,UPI,Completed
O33941,U9503,P182,2026-05-19 16:42:28,2,10434.15,434.24,131.77,3678.13,20868.3,20434.059999999998,Wallet,Completed
O33942,U10265,P85,2026-05-20 05:47:45,4,10988.92,3162.7,147.67,7342.74,43955.68,40792.98,Credit Card,Completed
O33943,U3759,P27,2026-05-22 20:57:22,4,2843.75,92.84,86.8,2030.79,11375.0,11282.16,Wallet,Completed
O33944,U8473,P178,2026-05-21 06:35:50,3,6423.1,1708.92,101.99,3160.87,19269.300000000003,17560.380000000005,Wallet,Completed
O33945,U5900,P19,2026-05-22 05:16:34,2,8008.77,1219.78,100.42,2663.6,16017.54,14797.76,Wallet,Completed
O33946,U6873,P120,2026-05-22 19:08:55,2,10555.33,2862.69,177.64,3284.63,21110.66,18247.97,UPI,Completed
O33947,U2631,P35,2026-05-18 21:58:33,3,3622.97,1508.22,170.56,1684.92,10868.91,9360.69,Debit Card,Completed
O33948,U13193,P150,2026-05-22 11:47:36,2,1754.98,492.75,199.38,543.1,3509.96,3017.21,Credit Card,Completed
O33949,U10801,P160,2026-05-19 07:59:40,3,4651.69,394.08,178.43,2440.98,13955.07,13560.99,Debit Card,Completed
O33950,U650,P1,2026-05-19 16:17:28,1,9385.95,1274.92,70.54,1459.99,9385.95,8111.030000000001,Wallet,Completed
O33951,U9213,P175,2026-05-20 19:46:32,2,7390.52,1188.82,179.78,2446.6,14781.04,13592.220000000001,UPI,Completed
O33952,U8713,P172,2026-05-19 03:04:55,3,9087.74,2944.18,55.07,4377.43,27263.22,24319.04,Debit Card,Completed
O33953,U7126,P87,2026-05-22 06:17:26,2,2292.48,631.43,132.23,711.64,4584.96,3953.53,Wallet,Completed
O33954,U4993,P157,2026-05-24 02:58:03,4,3666.44,1547.14,150.19,2361.35,14665.76,13118.62,UPI,Completed
O33955,U13926,P195,2026-05-21 11:23:26,2,8101.29,1124.14,167.71,2714.12,16202.58,15078.44,Wallet,Completed
O33956,U13101,P102,2026-05-19 05:11:40,4,3708.16,80.0,145.43,2655.48,14832.64,14752.64,Credit Card,Completed
O33957,U12993,P45,2026-05-22 18:38:06,4,11260.36,4704.0,103.53,7260.74,45041.44,40337.44,Debit Card,Completed
O33958,U12795,P65,2026-05-19 09:03:43,4,4164.6,1985.65,163.03,2641.1,16658.4,14672.750000000002,UPI,Completed
O33959,U2642,P177,2026-05-20 11:55:41,3,4516.64,362.21,89.71,2373.79,13549.920000000002,13187.710000000003,UPI,Completed
O33960,U12215,P166,2026-05-24 06:54:00,2,5773.11,219.05,70.13,2038.89,11546.22,11327.17,Credit Card,Completed
O33961,U12456,P89,2026-05-19 16:52:58,1,1918.81,258.81,54.95,298.8,1918.81,1660.0,Wallet,Completed
O33962,U3091,P36,2026-05-21 08:51:59,4,8916.32,298.86,155.0,6365.96,35665.28,35366.42,Wallet,Completed
O33963,U5053,P106,2026-05-18 23:56:52,1,6727.17,290.41,67.98,1158.62,6727.17,6436.76,Credit Card,Completed
O33964,U192,P67,2026-05-22 18:58:08,3,2730.17,959.91,101.76,1301.51,8190.51,7230.6,UPI,Completed
O33965,U12637,P153,2026-05-22 01:51:43,3,5732.69,874.73,108.58,2938.2,17198.07,16323.34,Wallet,Completed
O33966,U2147,P102,2026-05-19 03:52:28,2,3708.16,133.47,59.44,1310.91,7416.32,7282.849999999999,Credit Card,Completed
O33967,U7021,P37,2026-05-19 09:34:32,4,5020.6,1759.56,127.43,3298.11,20082.4,18322.84,Credit Card,Completed
O33968,U14987,P4,2026-05-23 12:17:54,3,5425.87,1484.66,136.6,2662.73,16277.61,14792.95,Debit Card,Completed
O33969,U5042,P70,2026-05-23 02:17:31,2,5061.26,1100.57,188.73,1623.95,10122.52,9021.95,UPI,Completed
O33970,U13522,P19,2026-05-22 08:40:25,2,8008.77,1166.7,113.43,2673.15,16017.54,14850.84,Wallet,Completed
O33971,U1982,P144,2026-05-19 06:00:44,4,2217.58,1009.24,180.7,1414.99,8870.32,7861.08,Credit Card,Completed
O33972,U4482,P156,2026-05-22 18:16:14,3,3003.98,987.01,121.16,1444.49,9011.94,8024.93,Debit Card,Completed
O33973,U12326,P200,2026-05-24 17:35:45,4,1955.42,903.78,152.0,1245.22,7821.68,6917.900000000001,Debit Card,Completed
O33974,U11149,P82,2026-05-23 08:41:52,3,2891.08,508.47,135.09,1469.66,8673.24,8164.7699999999995,Wallet,Completed
O33975,U11497,P80,2026-05-24 04:46:54,2,7625.44,737.31,116.42,2612.44,15250.88,14513.57,Credit Card,Completed
O33976,U7557,P179,2026-05-21 08:48:38,4,9508.79,5104.32,61.45,5927.55,38035.16,32930.840000000004,UPI,Completed
O33977,U5934,P78,2026-05-21 23:04:39,2,6068.64,166.55,127.13,2154.73,12137.28,11970.730000000001,Debit Card,Completed
O33978,U4999,P104,2026-05-24 14:32:20,4,9757.78,666.64,193.95,6905.61,39031.12,38364.48,Wallet,Completed
O33979,U8929,P21,2026-05-23 11:57:30,1,3483.24,145.38,197.34,600.81,3483.24,3337.8599999999997,Debit Card,Completed
O33980,U8735,P149,2026-05-23 08:12:50,1,7124.9,22.31,107.28,1278.47,7124.9,7102.589999999999,UPI,Completed
O33981,U9966,P115,2026-05-22 19:58:15,2,10432.56,457.54,193.13,3673.36,20865.12,20407.579999999998,UPI,Completed
O33982,U6246,P43,2026-05-23 14:07:59,1,8025.85,1143.9,91.89,1238.75,8025.85,6881.950000000001,Debit Card,Completed
O33983,U13936,P120,2026-05-22 17:05:51,3,10555.33,3530.31,68.43,5064.42,31665.989999999998,28135.679999999997,Credit Card,Completed
O33984,U7734,P200,2026-05-23 17:26:51,1,1955.42,282.88,194.77,301.06,1955.42,1672.54,Wallet,Completed
O33985,U8992,P139,2026-05-22 10:21:26,1,8566.93,1224.04,144.05,1321.72,8566.93,7342.89,Debit Card,Completed
O33986,U6485,P137,2026-05-23 08:01:34,1,4116.2,461.29,184.69,657.88,4116.2,3654.91,Credit Card,Completed
O33987,U2848,P8,2026-05-22 13:46:33,3,4151.04,785.39,177.62,2100.19,12453.119999999999,11667.73,Wallet,Completed
O33988,U4540,P166,2026-05-24 12:36:32,4,5773.11,2835.65,127.29,3646.22,23092.44,20256.789999999997,Debit Card,Completed
O33989,U7974,P156,2026-05-21 10:42:12,3,3003.98,1199.91,164.48,1406.17,9011.94,7812.030000000001,UPI,Completed
O33990,U2367,P76,2026-05-19 21:37:02,4,1624.83,928.8,115.41,1002.69,6499.32,5570.5199999999995,Debit Card,Completed
O33991,U10535,P79,2026-05-20 20:27:47,2,8327.81,250.71,143.06,2952.88,16655.62,16404.91,UPI,Completed
O33992,U10184,P162,2026-05-19 01:00:10,4,1758.3,759.68,160.25,1129.23,7033.2,6273.5199999999995,Credit Card,Completed
O33993,U1371,P5,2026-05-20 06:13:40,2,11863.73,2296.95,112.47,3857.49,23727.46,21430.51,Debit Card,Completed
O33994,U8160,P5,2026-05-19 04:05:06,4,11863.73,2579.15,123.96,8077.64,47454.92,44875.77,UPI,Completed
O33995,U4827,P127,2026-05-19 03:59:12,2,6741.4,48.01,172.54,2418.26,13482.8,13434.789999999999,Credit Card,Completed
O33996,U10227,P140,2026-05-22 08:32:34,4,6111.57,406.26,55.62,4327.2,24446.28,24040.02,Wallet,Completed
O33997,U2259,P140,2026-05-19 09:09:51,3,6111.57,78.69,138.65,3286.08,18334.71,18256.02,Credit Card,Completed
O33998,U12986,P14,2026-05-19 12:36:15,1,6788.61,97.63,199.34,1204.38,6788.61,6690.98,UPI,Completed
O33999,U3901,P129,2026-05-21 06:29:11,1,8504.14,1033.28,188.02,1344.75,8504.14,7470.86,Debit Card,Completed
O34000,U13210,P105,2026-05-19 12:37:33,4,8307.55,185.6,141.84,5948.03,33230.2,33044.6,UPI,Completed
O34001,U13080,P179,2026-05-21 21:36:13,2,9508.79,2271.96,180.88,3014.21,19017.58,16745.620000000003,UPI,Completed
O34002,U707,P36,2026-05-23 23:07:38,3,8916.32,473.82,55.21,4729.53,26748.96,26275.14,Debit Card,Completed
O34003,U7110,P83,2026-05-19 09:45:55,3,5181.41,1434.59,173.95,2539.74,15544.23,14109.64,Wallet,Completed
O34004,U12187,P117,2026-05-23 08:49:04,1,3027.69,75.16,157.12,531.46,3027.69,2952.53,Debit Card,Completed
O34005,U7046,P184,2026-05-19 12:21:42,4,3087.26,44.97,188.68,2214.73,12349.04,12304.070000000002,UPI,Completed
O34006,U10794,P143,2026-05-19 16:25:56,3,8470.11,1094.18,181.31,4376.91,25410.33,24316.15,Credit Card,Completed
O34007,U1581,P34,2026-05-20 04:28:05,4,8195.05,1175.43,123.45,5688.86,32780.2,31604.769999999997,Wallet,Completed
O34008,U5671,P73,2026-05-23 04:38:24,2,2879.92,478.68,111.87,950.61,5759.84,5281.16,Credit Card,Completed
O34009,U11595,P193,2026-05-23 12:54:45,1,8877.08,1113.57,85.32,1397.43,8877.08,7763.51,Wallet,Completed
O34010,U10513,P24,2026-05-22 20:33:00,3,3865.81,431.82,193.02,2009.81,11597.43,11165.61,UPI,Completed
O34011,U12396,P187,2026-05-24 02:41:14,4,9244.08,1391.6,71.74,6405.25,36976.32,35584.72,Debit Card,Completed
O34012,U4138,P97,2026-05-22 21:46:40,2,1729.64,482.46,136.48,535.83,3459.28,2976.82,Credit Card,Completed
O34013,U8532,P93,2026-05-21 17:59:55,1,2686.71,240.06,71.59,440.4,2686.71,2446.65,UPI,Completed
O34014,U13608,P4,2026-05-21 13:03:03,1,5425.87,313.07,68.18,920.3,5425.87,5112.8,Credit Card,Completed
O34015,U12972,P124,2026-05-24 16:15:21,4,3606.43,1748.4,140.29,2281.92,14425.72,12677.32,Credit Card,Completed
O34016,U2104,P200,2026-05-23 23:34:52,3,1955.42,740.65,198.81,922.61,5866.26,5125.610000000001,Credit Card,Completed
O34017,U2859,P65,2026-05-24 09:27:48,3,4164.6,1334.96,83.2,2008.59,12493.800000000001,11158.84,Wallet,Completed
O34018,U8363,P121,2026-05-22 05:29:54,1,7419.98,681.95,132.2,1212.85,7419.98,6738.03,Debit Card,Completed
O34019,U11944,P56,2026-05-21 16:29:50,3,8404.45,1712.92,78.61,4230.08,25213.350000000002,23500.43,Wallet,Completed
O34020,U1368,P90,2026-05-20 01:33:08,3,6709.73,2129.26,53.63,3239.99,20129.19,17999.93,Wallet,Completed
O34021,U11713,P42,2026-05-24 19:12:47,4,3028.69,573.31,120.18,2077.46,12114.76,11541.45,Debit Card,Completed
O34022,U14602,P151,2026-05-22 11:26:23,3,1766.73,285.09,97.23,902.72,5300.1900000000005,5015.1,Credit Card,Completed
O34023,U13261,P129,2026-05-22 00:38:41,1,8504.14,984.26,191.14,1353.58,8504.14,7519.879999999999,Credit Card,Completed
O34024,U12446,P88,2026-05-23 22:00:37,2,4780.5,604.55,91.84,1612.16,9561.0,8956.45,UPI,Completed
O34025,U14391,P3,2026-05-19 09:31:40,2,4374.0,3.69,128.62,1573.98,8748.0,8744.31,Wallet,Completed
O34026,U12097,P153,2026-05-24 06:57:23,4,5732.69,2581.5,120.46,3662.87,22930.76,20349.26,Credit Card,Completed
O34027,U1507,P5,2026-05-20 07:13:04,1,11863.73,1122.27,141.21,1933.46,11863.73,10741.46,Wallet,Completed
